userId,regTime,testVariant,primaryAccount,regPage,device,app,browser,browserVersion,screenHeight,screenWidth,authMethod,locationStep,addedCity,locationCountry,addedGuestCount,addedBudget,invitedCollaborator,addedNames,finOnb,searchCTA,venEnq,venSearch,venViews,sessions
1155,1.56954E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,568,320,google.com,completed,0,,FALSE,TRUE,FALSE,TRUE,1,1,1,13,10,3
1156,1.56958E+12,2,TRUE,/,iPhone,TRUE,Mobile Safari,,568,320,facebook.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,5
1157,1.56987E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
1158,1.5691E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,1,11,18,15,2
1159,1.56917E+12,2,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,password,completed,1,England,TRUE,FALSE,FALSE,TRUE,1,1,0,4,7,1
1160,1.56918E+12,0,TRUE,/,Android,TRUE,Chrome,76,640,360,facebook.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,4,2,2,1
1161,1.56919E+12,0,TRUE,/,Android,TRUE,Chrome,77,665,320,facebook.com,completed,0,,TRUE,FALSE,FALSE,TRUE,1,0,0,3,3,9
1162,1.56924E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,1,Scotland,TRUE,TRUE,TRUE,TRUE,1,1,0,5,2,5
1163,1.56963E+12,0,TRUE,/,Android,TRUE,Chrome,77,747,360,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
1164,1.56974E+12,1,TRUE,/,Android,TRUE,Chrome,77,740,360,password,completed,0,,TRUE,FALSE,TRUE,TRUE,1,0,0,0,0,4
1165,1.56977E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,skipped,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
1166,1.56978E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,password,completed,0,,TRUE,FALSE,TRUE,TRUE,1,0,0,0,0,2
1167,1.56882E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,facebook.com,completed,0,,TRUE,FALSE,FALSE,TRUE,0,0,0,0,0,4
1168,1.56893E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,0,,TRUE,FALSE,FALSE,TRUE,0,0,0,0,0,2
1169,1.569E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
1170,1.56928E+12,0,TRUE,/,iPad,TRUE,Mobile Safari,,1024,768,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,1,0,1
1171,1.56933E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,568,320,password,completed,1,England,TRUE,FALSE,TRUE,TRUE,1,1,2,8,6,14
1172,1.56967E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,google.com,completed,0,,FALSE,FALSE,TRUE,TRUE,1,0,0,1,0,1
1173,1.5697E+12,1,TRUE,/,Android,TRUE,Chrome,77,658,320,facebook.com,skipped,0,,FALSE,FALSE,FALSE,FALSE,1,1,0,0,1,1
1174,1.56979E+12,1,TRUE,/,Android,TRUE,Chrome,77,747,360,facebook.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,0,3,0,4
1175,1.56987E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,facebook.com,completed,1,England,TRUE,TRUE,TRUE,TRUE,1,1,1,3,2,1
1176,1.56988E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,facebook.com,completed,0,England,TRUE,FALSE,TRUE,TRUE,1,1,1,23,21,1
1177,1.56875E+12,0,TRUE,/,Android,TRUE,Chrome,77,640,360,facebook.com,completed,0,,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,1
1178,1.5688E+12,2,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,2
1179,1.56916E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,facebook.com,completed,1,England,TRUE,FALSE,FALSE,TRUE,1,0,1,6,11,2
1180,1.56936E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,google.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,2
1181,1.5694E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,facebook.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,0,1,0,3
1182,1.56944E+12,2,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
1183,1.56951E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,facebook.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,2
1184,1.56961E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,1,5
1185,1.56977E+12,2,TRUE,/,Android,TRUE,Chrome,77,780,360,password,completed,0,,FALSE,TRUE,FALSE,TRUE,1,0,1,6,8,2
1186,1.56876E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,password,completed,1,England,TRUE,FALSE,FALSE,TRUE,1,1,0,2,1,3
1187,1.56882E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,facebook.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,0,0,0,1,1
1188,1.56918E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,0,,TRUE,FALSE,FALSE,TRUE,1,1,0,12,10,5
1189,1.56918E+12,0,TRUE,/,Android,TRUE,Chrome,77,740,360,password,completed,0,,TRUE,FALSE,FALSE,TRUE,1,0,0,0,0,1
1190,1.56961E+12,1,TRUE,/,Android,TRUE,Chrome,77,780,360,google.com,completed,1,Scotland,TRUE,TRUE,TRUE,TRUE,1,1,0,2,1,1
1191,1.56966E+12,1,TRUE,/,Android,TRUE,Chrome,77,740,360,google.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,0,30,25,1
1192,1.56967E+12,1,TRUE,/,iPad,TRUE,Mobile Safari,,1024,768,facebook.com,completed,1,England,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,1
1193,1.56884E+12,1,TRUE,/,Android,TRUE,Chrome,77,747,360,facebook.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,2
1194,1.56899E+12,0,TRUE,/,Android,TRUE,Chrome,77,780,360,google.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,3
1195,1.56937E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,568,320,password,completed,1,England,TRUE,TRUE,TRUE,TRUE,1,1,1,7,11,11
1196,1.56969E+12,1,TRUE,/,iPad,TRUE,Mobile Safari,,1024,768,password,completed,1,England,FALSE,FALSE,TRUE,TRUE,1,1,0,6,3,2
1197,1.5698E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,0,,TRUE,FALSE,FALSE,TRUE,1,0,0,0,0,1
